,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter
867650,1715848167.0,2024-05-16 08:29:27+00:00,2024-05-16 17:29:27+09:00,2024,5,16,8,29,27,0,8.0,29.0,26.0,40.539188,141.556961,-22.381001,3.0,6.0,-0.036621,-0.39502,0.909668,0.488281,-1.831055,0.305176,-367.0,19.0,456.0,103.0,0.0,1023.0,24.139999,0.099098,-80.813515,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867675,1715848168.0,2024-05-16 08:29:28+00:00,2024-05-16 17:29:28+09:00,2024,5,16,8,29,28,0,8.0,29.0,27.0,40.539192,141.556976,-23.066999,3.0,6.0,-0.037109,-0.383301,0.911865,0.488281,0.305176,0.488281,-365.0,18.0,457.0,104.0,0.0,1023.0,24.139999,0.099098,-80.813515,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
867700,1715848169.0,2024-05-16 08:29:29+00:00,2024-05-16 17:29:29+09:00,2024,5,16,8,29,29,0,8.0,29.0,28.0,40.539196,141.556976,-24.063,3.0,6.0,-0.031006,-0.395508,0.937988,1.464844,-0.732422,0.427246,-365.0,17.0,453.0,103.0,0.0,1022.599976,24.139999,0.095134,-77.510185,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867725,1715848170.0,2024-05-16 08:29:30+00:00,2024-05-16 17:29:30+09:00,2024,5,16,8,29,30,0,8.0,29.0,29.0,40.539196,141.556976,-23.419001,3.0,6.0,-0.043701,-0.398193,0.916992,3.356934,-1.220703,0.549316,-366.0,19.0,455.0,102.0,0.0,1023.400024,24.15,0.103062,-84.115807,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867750,1715848171.0,2024-05-16 08:29:31+00:00,2024-05-16 17:29:31+09:00,2024,5,16,8,29,31,0,8.0,29.0,30.0,40.539196,141.556976,-23.702,3.0,6.0,-0.030273,-0.394775,0.922852,-0.366211,-0.854492,0.12207,-365.0,18.0,455.0,104.0,0.0,1023.200012,24.15,0.10108,-82.46479,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
867775,1715848172.0,2024-05-16 08:29:32+00:00,2024-05-16 17:29:32+09:00,2024,5,16,8,29,32,0,8.0,29.0,31.0,40.539192,141.556992,-23.632,3.0,6.0,-0.036377,-0.391602,0.915527,-0.427246,-0.061035,0.427246,-366.0,19.0,455.0,102.0,0.0,1022.900024,24.15,0.098107,-79.988037,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867800,1715848173.0,2024-05-16 08:29:33+00:00,2024-05-16 17:29:33+09:00,2024,5,16,8,29,33,0,8.0,29.0,32.0,40.539188,141.556992,-22.827999,3.0,6.0,-0.042725,-0.401855,0.916748,-0.488281,0.12207,0.366211,-366.0,19.0,456.0,101.0,0.0,1023.5,24.16,0.104053,-84.940964,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867825,1715848174.0,2024-05-16 08:29:34+00:00,2024-05-16 17:29:34+09:00,2024,5,16,8,29,34,0,8.0,29.0,33.0,40.539185,141.556992,-22.690001,3.0,6.0,-0.03833,-0.393799,0.919922,0.854492,-0.549316,0.244141,-366.0,18.0,455.0,102.0,0.0,1023.099976,24.16,0.100089,-81.638939,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,10.0,0.0
867850,1715848175.0,2024-05-16 08:29:35+00:00,2024-05-16 17:29:35+09:00,2024,5,16,8,29,35,0,8.0,29.0,34.0,40.539181,141.556992,-21.989,3.0,6.0,-0.034668,-0.38916,0.922852,0.915527,0.732422,0.976562,-366.0,18.0,457.0,102.0,0.0,1023.299988,24.16,0.102071,-83.290077,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867875,1715848176.0,2024-05-16 08:29:36+00:00,2024-05-16 17:29:36+09:00,2024,5,16,8,29,36,0,8.0,29.0,35.0,40.539181,141.556992,-22.132,3.0,6.0,-0.040039,-0.409668,0.918213,-1.586914,-0.244141,0.061035,-365.0,18.0,456.0,100.0,0.0,1023.200012,24.16,0.10108,-82.46479,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867900,1715848177.0,2024-05-16 08:29:37+00:00,2024-05-16 17:29:37+09:00,2024,5,16,8,29,37,0,8.0,29.0,36.0,40.539181,141.557007,-22.848,3.0,6.0,-0.025146,-0.386475,0.910889,2.746582,-1.77002,0.12207,-366.0,19.0,455.0,99.0,0.0,1022.900024,24.16,0.098107,-79.988037,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867925,1715848178.0,2024-05-16 08:29:38+00:00,2024-05-16 17:29:38+09:00,2024,5,16,8,29,38,0,8.0,29.0,37.0,40.539177,141.557007,-23.174,3.0,6.0,-0.035645,-0.391357,0.946045,1.403809,-1.098633,-0.12207,-365.0,17.0,453.0,99.0,0.0,1023.099976,24.17,0.100089,-81.638939,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
867950,1715848179.0,2024-05-16 08:29:39+00:00,2024-05-16 17:29:39+09:00,2024,5,16,8,29,39,0,8.0,29.0,38.0,40.539177,141.557007,-23.204,3.0,6.0,-0.028809,-0.388916,0.916992,-0.12207,0.0,0.366211,-365.0,18.0,454.0,98.0,0.0,1023.400024,24.17,0.103062,-84.115807,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
867975,1715848180.0,2024-05-16 08:29:40+00:00,2024-05-16 17:29:40+09:00,2024,5,16,8,29,40,0,8.0,29.0,39.0,40.539173,141.557007,-23.988001,3.0,6.0,-0.036865,-0.402344,0.913818,-2.502441,0.488281,0.305176,-366.0,18.0,453.0,97.0,0.0,1023.0,24.17,0.099098,-80.813515,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868000,1715848181.0,2024-05-16 08:29:41+00:00,2024-05-16 17:29:41+09:00,2024,5,16,8,29,41,0,8.0,29.0,40.0,40.539173,141.557007,-24.492001,3.0,6.0,-0.016846,-0.393799,0.911133,0.427246,-1.342773,0.12207,-364.0,18.0,455.0,98.0,0.0,1022.900024,24.18,0.098107,-79.988037,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868025,1715848182.0,2024-05-16 08:29:42+00:00,2024-05-16 17:29:42+09:00,2024,5,16,8,29,42,0,8.0,29.0,41.0,40.539177,141.557022,-24.986,3.0,6.0,-0.034668,-0.404053,0.906738,0.0,0.976562,0.305176,-366.0,19.0,455.0,97.0,0.0,1022.900024,24.18,0.098107,-79.988037,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868050,1715848183.0,2024-05-16 08:29:43+00:00,2024-05-16 17:29:43+09:00,2024,5,16,8,29,43,0,8.0,29.0,42.0,40.539177,141.557022,-26.15,3.0,6.0,-0.042969,-0.406494,0.912109,-0.610352,0.854492,0.183105,-366.0,19.0,455.0,95.0,0.0,1023.200012,24.18,0.10108,-82.46479,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868075,1715848184.0,2024-05-16 08:29:44+00:00,2024-05-16 17:29:44+09:00,2024,5,16,8,29,44,0,8.0,29.0,43.0,40.539177,141.557022,-27.127001,3.0,6.0,-0.033936,-0.397217,0.923584,0.183105,-1.159668,0.305176,-365.0,18.0,456.0,97.0,0.0,1023.400024,24.18,0.103062,-84.115807,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868100,1715848185.0,2024-05-16 08:29:45+00:00,2024-05-16 17:29:45+09:00,2024,5,16,8,29,45,0,8.0,29.0,44.0,40.539177,141.557037,-27.725,3.0,6.0,-0.034912,-0.390381,0.918945,0.183105,-0.061035,0.183105,-365.0,18.0,454.0,96.0,0.0,1022.799988,24.18,0.097116,-79.16198,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
868125,1715848186.0,2024-05-16 08:29:46+00:00,2024-05-16 17:29:46+09:00,2024,5,16,8,29,46,0,8.0,29.0,45.0,40.539177,141.557037,-28.01,3.0,6.0,-0.043945,-0.401123,0.916504,-0.793457,0.549316,0.793457,-365.0,19.0,456.0,95.0,0.0,1023.400024,24.18,0.103062,-84.115807,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
868150,1715848187.0,2024-05-16 08:29:47+00:00,2024-05-16 17:29:47+09:00,2024,5,16,8,29,47,0,8.0,29.0,46.0,40.539181,141.557037,-28.451,3.0,6.0,-0.037598,-0.393311,0.921875,1.586914,-1.464844,0.244141,-366.0,18.0,454.0,96.0,0.0,1023.299988,24.190001,0.102071,-83.290077,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
868175,1715848188.0,2024-05-16 08:29:48+00:00,2024-05-16 17:29:48+09:00,2024,5,16,8,29,48,0,8.0,29.0,47.0,40.539177,141.557037,-28.077,3.0,6.0,0.031982,-0.36084,0.934326,3.112793,-3.356934,-2.563477,-364.0,17.0,455.0,102.0,0.0,1023.0,24.190001,0.099098,-80.813515,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868200,1715848189.0,2024-05-16 08:29:49+00:00,2024-05-16 17:29:49+09:00,2024,5,16,8,29,49,0,8.0,29.0,48.0,40.539177,141.557037,-28.555,3.0,6.0,-0.007568,-0.357666,0.930664,-14.160156,7.141113,4.150391,-363.0,18.0,456.0,101.0,0.0,1023.0,24.190001,0.099098,-80.813515,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
868225,1715848190.0,2024-05-16 08:29:50+00:00,2024-05-16 17:29:50+09:00,2024,5,16,8,29,50,0,8.0,29.0,49.0,40.539177,141.557037,-28.948,3.0,6.0,-0.010498,-0.373047,0.926025,-0.305176,-0.183105,1.281738,-365.0,18.0,454.0,100.0,0.0,1022.799988,24.190001,0.097116,-79.16198,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868250,1715848191.0,2024-05-16 08:29:51+00:00,2024-05-16 17:29:51+09:00,2024,5,16,8,29,51,0,8.0,29.0,50.0,40.539177,141.557053,-29.528999,3.0,6.0,-0.0354,-0.393555,0.923584,-1.831055,0.427246,0.671387,-366.0,17.0,453.0,95.0,0.0,1022.799988,24.190001,0.097116,-79.16198,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
868275,1715848192.0,2024-05-16 08:29:52+00:00,2024-05-16 17:29:52+09:00,2024,5,16,8,29,52,0,8.0,29.0,51.0,40.539177,141.557053,-29.934999,3.0,6.0,-0.049561,-0.411133,0.901855,-3.112793,1.220703,0.549316,-366.0,19.0,455.0,93.0,0.0,1022.799988,24.200001,0.097116,-79.16198,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868300,1715848193.0,2024-05-16 08:29:53+00:00,2024-05-16 17:29:53+09:00,2024,5,16,8,29,53,0,8.0,29.0,52.0,40.539177,141.557053,-29.541,3.0,6.0,-0.040527,-0.391602,0.903564,-0.549316,-0.305176,0.427246,-365.0,18.0,455.0,95.0,0.0,1023.200012,24.200001,0.10108,-82.46479,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868325,1715848194.0,2024-05-16 08:29:54+00:00,2024-05-16 17:29:54+09:00,2024,5,16,8,29,54,0,8.0,29.0,53.0,40.539177,141.557053,-29.785999,3.0,6.0,-0.029053,-0.371582,0.912109,0.793457,0.305176,0.549316,-365.0,17.0,457.0,94.0,0.0,1023.0,24.200001,0.099098,-80.813515,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868350,1715848195.0,2024-05-16 08:29:55+00:00,2024-05-16 17:29:55+09:00,2024,5,16,8,29,55,0,8.0,29.0,54.0,40.539177,141.557053,-30.247,3.0,6.0,-0.047852,-0.393799,0.921875,-0.854492,1.77002,1.220703,-367.0,19.0,454.0,93.0,0.0,1023.400024,24.200001,0.103062,-84.115807,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868375,1715848196.0,2024-05-16 08:29:56+00:00,2024-05-16 17:29:56+09:00,2024,5,16,8,29,56,0,8.0,29.0,55.0,40.539177,141.557053,-30.160999,3.0,6.0,-0.032959,-0.383057,0.916748,2.01416,-2.13623,0.183105,-365.0,18.0,454.0,92.0,0.0,1023.700012,24.200001,0.106035,-86.591583,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868400,1715848197.0,2024-05-16 08:29:57+00:00,2024-05-16 17:29:57+09:00,2024,5,16,8,29,57,0,8.0,29.0,56.0,40.539177,141.557053,-29.781,3.0,6.0,-0.022949,-0.374268,0.915527,0.915527,-0.854492,0.366211,-366.0,18.0,456.0,94.0,0.0,1023.200012,24.200001,0.10108,-82.46479,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868425,1715848198.0,2024-05-16 08:29:58+00:00,2024-05-16 17:29:58+09:00,2024,5,16,8,29,58,0,8.0,29.0,57.0,40.539181,141.557053,-31.056,3.0,6.0,-0.028564,-0.385986,0.946289,1.403809,-1.342773,0.244141,-365.0,18.0,457.0,93.0,0.0,1023.099976,24.200001,0.100089,-81.638939,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868450,1715848199.0,2024-05-16 08:29:59+00:00,2024-05-16 17:29:59+09:00,2024,5,16,8,29,59,0,8.0,29.0,58.0,40.539177,141.557053,-30.084999,3.0,6.0,-0.039795,-0.395752,0.914307,-0.915527,-0.061035,0.549316,-365.0,19.0,455.0,91.0,0.0,1023.200012,24.200001,0.10108,-82.46479,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868475,1715848200.0,2024-05-16 08:30:00+00:00,2024-05-16 17:30:00+09:00,2024,5,16,8,30,0,0,8.0,29.0,59.0,40.539177,141.557053,-29.938999,3.0,6.0,-0.043701,-0.398926,0.920166,0.427246,-0.915527,-0.061035,-365.0,19.0,454.0,91.0,0.0,1023.400024,24.200001,0.103062,-84.115807,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,16.0,0.0
868500,1715848201.0,2024-05-16 08:30:01+00:00,2024-05-16 17:30:01+09:00,2024,5,16,8,30,1,0,8.0,30.0,0.0,40.539177,141.557053,-30.191999,3.0,6.0,-0.036865,-0.38208,0.922363,0.366211,-0.732422,0.366211,-366.0,18.0,455.0,93.0,0.0,1023.599976,24.209999,0.105044,-85.766052,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,9.0,0.0
868525,1715848202.0,2024-05-16 08:30:02+00:00,2024-05-16 17:30:02+09:00,2024,5,16,8,30,2,0,8.0,30.0,1.0,40.539173,141.557053,-29.726999,3.0,6.0,-0.04248,-0.402344,0.926025,-1.831055,0.061035,0.305176,-366.0,18.0,455.0,91.0,0.0,1022.700012,24.200001,0.096125,-78.336365,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868550,1715848203.0,2024-05-16 08:30:03+00:00,2024-05-16 17:30:03+09:00,2024,5,16,8,30,3,0,8.0,30.0,2.0,40.539169,141.557053,-29.583,3.0,6.0,-0.04834,-0.397949,0.918213,0.061035,0.244141,0.366211,-365.0,18.0,454.0,90.0,0.0,1023.299988,24.209999,0.102071,-83.290077,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868575,1715848204.0,2024-05-16 08:30:04+00:00,2024-05-16 17:30:04+09:00,2024,5,16,8,30,4,0,8.0,30.0,3.0,40.539169,141.557053,-29.551001,3.0,6.0,-0.036621,-0.39917,0.924561,-0.305176,-0.793457,-0.305176,-365.0,18.0,455.0,92.0,0.0,1023.599976,24.209999,0.105044,-85.766052,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868600,1715848205.0,2024-05-16 08:30:05+00:00,2024-05-16 17:30:05+09:00,2024,5,16,8,30,5,0,8.0,30.0,4.0,40.539169,141.557053,-29.402,3.0,6.0,-0.039307,-0.376953,0.919678,0.976562,-0.366211,0.671387,-366.0,18.0,455.0,91.0,0.0,1022.900024,24.219999,0.098107,-79.988037,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868625,1715848206.0,2024-05-16 08:30:06+00:00,2024-05-16 17:30:06+09:00,2024,5,16,8,30,6,0,8.0,30.0,5.0,40.539165,141.557068,-28.996,3.0,6.0,-0.042236,-0.40625,0.918213,-1.831055,-0.061035,0.12207,-367.0,18.0,455.0,90.0,0.0,1022.799988,24.209999,0.097116,-79.16198,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868650,1715848207.0,2024-05-16 08:30:07+00:00,2024-05-16 17:30:07+09:00,2024,5,16,8,30,7,0,8.0,30.0,6.0,40.539165,141.557068,-28.646,3.0,6.0,-0.054688,-0.39502,0.944824,0.671387,-1.525879,0.12207,-365.0,18.0,455.0,90.0,0.0,1023.099976,24.219999,0.100089,-81.638939,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868675,1715848208.0,2024-05-16 08:30:08+00:00,2024-05-16 17:30:08+09:00,2024,5,16,8,30,8,0,8.0,30.0,7.0,40.539162,141.557068,-28.171,3.0,6.0,-0.029785,-0.387695,0.91626,-0.976562,-0.488281,0.183105,-366.0,18.0,455.0,91.0,0.0,1023.099976,24.219999,0.100089,-81.638939,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868700,1715848209.0,2024-05-16 08:30:09+00:00,2024-05-16 17:30:09+09:00,2024,5,16,8,30,9,0,8.0,30.0,8.0,40.539162,141.557068,-28.138,3.0,6.0,-0.047852,-0.39502,0.917969,-0.12207,0.488281,0.671387,-367.0,19.0,455.0,89.0,0.0,1023.0,24.219999,0.099098,-80.813515,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868725,1715848210.0,2024-05-16 08:30:10+00:00,2024-05-16 17:30:10+09:00,2024,5,16,8,30,10,0,8.0,30.0,9.0,40.539162,141.557068,-28.004,3.0,6.0,-0.04834,-0.387207,0.916992,1.953125,-0.854492,0.427246,-366.0,19.0,456.0,89.0,0.0,1023.0,24.219999,0.099098,-80.813515,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868750,1715848211.0,2024-05-16 08:30:11+00:00,2024-05-16 17:30:11+09:00,2024,5,16,8,30,11,0,8.0,30.0,10.0,40.539158,141.557068,-28.179001,3.0,6.0,-0.038818,-0.386475,0.921143,0.610352,-1.220703,-0.061035,-365.0,17.0,456.0,90.0,0.0,1023.299988,24.23,0.102071,-83.290077,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868775,1715848212.0,2024-05-16 08:30:12+00:00,2024-05-16 17:30:12+09:00,2024,5,16,8,30,12,0,8.0,30.0,11.0,40.539154,141.557068,-27.535,3.0,6.0,-0.040527,-0.39209,0.927246,0.12207,0.061035,0.732422,-366.0,18.0,453.0,90.0,0.0,1023.5,24.23,0.104053,-84.940964,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868800,1715848213.0,2024-05-16 08:30:13+00:00,2024-05-16 17:30:13+09:00,2024,5,16,8,30,13,0,8.0,30.0,12.0,40.539154,141.557068,-27.280001,3.0,6.0,-0.049561,-0.403809,0.917236,-0.854492,0.183105,0.305176,-366.0,19.0,456.0,89.0,0.0,1023.299988,24.219999,0.102071,-83.290077,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868825,1715848214.0,2024-05-16 08:30:14+00:00,2024-05-16 17:30:14+09:00,2024,5,16,8,30,14,0,8.0,30.0,13.0,40.539154,141.557068,-26.857,3.0,6.0,-0.035156,-0.379395,0.940674,2.258301,-2.319336,-0.061035,-365.0,18.0,456.0,90.0,0.0,1023.099976,24.23,0.100089,-81.638939,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868850,1715848215.0,2024-05-16 08:30:15+00:00,2024-05-16 17:30:15+09:00,2024,5,16,8,30,15,0,8.0,30.0,14.0,40.53915,141.557083,-26.761,3.0,6.0,-0.028076,-0.38916,0.914795,-0.244141,-0.244141,0.488281,-366.0,18.0,457.0,90.0,0.0,1022.799988,24.23,0.097116,-79.16198,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868875,1715848216.0,2024-05-16 08:30:16+00:00,2024-05-16 17:30:16+09:00,2024,5,16,8,30,16,0,8.0,30.0,15.0,40.53915,141.557083,-26.333,3.0,6.0,0.031006,-0.368896,0.932617,2.929688,1.525879,-0.549316,-363.0,16.0,453.0,96.0,0.0,1023.400024,24.23,0.103062,-84.115807,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868900,1715848217.0,2024-05-16 08:30:17+00:00,2024-05-16 17:30:17+09:00,2024,5,16,8,30,17,0,8.0,30.0,16.0,40.539146,141.557083,-25.245001,3.0,6.0,0.002686,-0.362061,0.92041,-1.403809,1.708984,2.380371,-364.0,17.0,454.0,95.0,0.0,1023.200012,24.23,0.10108,-82.46479,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
868925,1715848218.0,2024-05-16 08:30:18+00:00,2024-05-16 17:30:18+09:00,2024,5,16,8,30,18,0,8.0,30.0,17.0,40.539143,141.557083,-24.948999,3.0,6.0,0.003906,-0.36499,0.929199,4.516602,2.319336,3.173828,-364.0,18.0,453.0,90.0,0.0,1022.900024,24.23,0.098107,-79.988037,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868950,1715848219.0,2024-05-16 08:30:19+00:00,2024-05-16 17:30:19+09:00,2024,5,16,8,30,19,0,8.0,30.0,18.0,40.539143,141.557083,-24.948,3.0,6.0,-0.034424,-0.396729,0.913574,-1.403809,2.807617,0.732422,-366.0,18.0,456.0,88.0,0.0,1022.900024,24.24,0.098107,-79.988037,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
868975,1715848220.0,2024-05-16 08:30:20+00:00,2024-05-16 17:30:20+09:00,2024,5,16,8,30,20,0,8.0,30.0,19.0,40.539135,141.557083,-24.235001,3.0,6.0,-0.040039,-0.384766,0.917725,0.854492,-0.671387,0.793457,-366.0,18.0,454.0,86.0,0.0,1023.5,24.24,0.104053,-84.940964,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
869000,1715848221.0,2024-05-16 08:30:21+00:00,2024-05-16 17:30:21+09:00,2024,5,16,8,30,21,0,8.0,30.0,20.0,40.539131,141.557083,-23.992001,3.0,6.0,-0.0271,-0.367676,0.927734,-0.183105,-0.549316,0.366211,-366.0,16.0,456.0,68.0,0.0,1022.900024,24.24,0.098107,-79.988037,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
869025,1715848222.0,2024-05-16 08:30:22+00:00,2024-05-16 17:30:22+09:00,2024,5,16,8,30,22,0,8.0,30.0,21.0,40.539135,141.557083,-24.031,3.0,6.0,-0.047119,-0.381104,0.921631,-0.061035,0.366211,0.366211,-365.0,18.0,458.0,71.0,0.0,1023.099976,24.24,0.100089,-81.638939,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
869050,1715848223.0,2024-05-16 08:30:23+00:00,2024-05-16 17:30:23+09:00,2024,5,16,8,30,23,0,8.0,30.0,22.0,40.539135,141.557083,-24.086,3.0,6.0,-0.047852,-0.38208,0.922852,1.647949,-1.403809,0.305176,-365.0,18.0,456.0,73.0,0.0,1022.799988,24.24,0.097116,-79.16198,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
869075,1715848224.0,2024-05-16 08:30:24+00:00,2024-05-16 17:30:24+09:00,2024,5,16,8,30,24,0,8.0,30.0,23.0,40.539131,141.557083,-23.879,3.0,6.0,-0.041748,-0.369629,0.923584,-0.427246,-1.159668,0.0,-366.0,18.0,457.0,75.0,0.0,1023.299988,24.24,0.102071,-83.290077,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
869100,1715848225.0,2024-05-16 08:30:25+00:00,2024-05-16 17:30:25+09:00,2024,5,16,8,30,25,0,8.0,30.0,24.0,40.539135,141.557083,-23.908001,3.0,6.0,-0.087402,-0.347656,0.939941,-0.488281,-7.93457,-9.521484,-368.0,18.0,457.0,65.0,0.0,1023.299988,24.24,0.102071,-83.290077,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
869125,1715848226.0,2024-05-16 08:30:26+00:00,2024-05-16 17:30:26+09:00,2024,5,16,8,30,26,0,8.0,30.0,25.0,40.539131,141.557083,-22.204,3.0,8.0,-0.081055,-0.356689,0.946289,-0.366211,-0.549316,-0.915527,-367.0,18.0,457.0,68.0,0.0,1023.0,24.25,0.099098,-80.813515,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
869150,1715848227.0,2024-05-16 08:30:27+00:00,2024-05-16 17:30:27+09:00,2024,5,16,8,30,27,0,8.0,30.0,26.0,40.53912,141.557098,-19.353001,3.0,8.0,-0.055176,-0.36377,0.933594,-0.061035,-2.13623,0.366211,-367.0,18.0,456.0,70.0,0.0,1023.099976,24.25,0.100089,-81.638939,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
869175,1715848228.0,2024-05-16 08:30:28+00:00,2024-05-16 17:30:28+09:00,2024,5,16,8,30,28,0,8.0,30.0,27.0,40.539108,141.557098,-16.796,3.0,8.0,-0.038086,-0.38501,0.930908,-0.671387,-0.610352,-0.488281,-365.0,15.0,454.0,75.0,0.0,1023.299988,24.24,0.102071,-83.290077,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
869200,1715848229.0,2024-05-16 08:30:29+00:00,2024-05-16 17:30:29+09:00,2024,5,16,8,30,29,0,8.0,30.0,28.0,40.539104,141.557098,-15.364,3.0,8.0,-0.043945,-0.385254,0.919922,-0.305176,-0.244141,0.12207,-366.0,18.0,456.0,73.0,0.0,1023.099976,24.24,0.100089,-81.638939,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
869225,1715848230.0,2024-05-16 08:30:30+00:00,2024-05-16 17:30:30+09:00,2024,5,16,8,30,30,0,8.0,30.0,29.0,40.539097,141.557098,-13.439,3.0,8.0,-0.056396,-0.373779,0.913574,0.976562,-1.953125,0.366211,-366.0,18.0,456.0,73.0,0.0,1022.799988,24.24,0.097116,-79.16198,3.754688,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
