,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter
1675,1715391007.0,2024-05-11 01:30:07+00:00,2024-05-11 10:30:07+09:00,2024,5,11,1,30,7,0,1.0,30.0,7.0,40.539177,141.557617,11.779,3.0,7.0,-0.040039,0.979492,0.084473,-2.258301,2.502441,-10.681152,-480.0,-22.0,561.0,1627.0,0.0,1021.700012,38.459999,0.086215,-70.074615,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
1700,1715391008.0,2024-05-11 01:30:08+00:00,2024-05-11 10:30:08+09:00,2024,5,11,1,30,8,0,1.0,30.0,8.0,40.539177,141.557617,12.076,3.0,7.0,0.014404,0.960205,-0.00415,0.793457,3.417969,-5.67627,-480.0,-21.0,563.0,1655.0,0.0,1021.799988,38.48,0.087206,-70.900879,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
1725,1715391009.0,2024-05-11 01:30:09+00:00,2024-05-11 10:30:09+09:00,2024,5,11,1,30,9,0,1.0,30.0,9.0,40.539173,141.557617,11.355,3.0,7.0,0.002686,1.009033,0.154541,0.12207,-1.831055,0.671387,-480.0,-21.0,563.0,1730.0,0.0,1021.299988,38.5,0.082251,-66.767876,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
1750,1715391010.0,2024-05-11 01:30:10+00:00,2024-05-11 10:30:10+09:00,2024,5,11,1,30,10,0,1.0,30.0,10.0,40.539165,141.557602,11.113,3.0,7.0,0.024414,0.987305,0.130371,-1.159668,-0.793457,3.234863,-480.0,-20.0,565.0,1754.0,0.0,1021.5,38.52,0.084233,-68.421371,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
1775,1715391011.0,2024-05-11 01:30:11+00:00,2024-05-11 10:30:11+09:00,2024,5,11,1,30,11,0,1.0,30.0,11.0,40.539169,141.557602,11.248,3.0,7.0,0.021484,0.98584,0.123047,0.0,1.647949,-0.732422,-479.0,-20.0,562.0,1735.0,0.0,1021.599976,38.540001,0.085224,-69.247772,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
1800,1715391012.0,2024-05-11 01:30:12+00:00,2024-05-11 10:30:12+09:00,2024,5,11,1,30,12,0,1.0,30.0,12.0,40.539169,141.557602,11.391,3.0,7.0,-0.307861,0.032227,0.921143,-70.861816,-78.918457,-103.759766,-476.0,6.0,578.0,1410.0,0.0,1021.799988,38.560001,0.087206,-70.900879,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
1825,1715391013.0,2024-05-11 01:30:13+00:00,2024-05-11 10:30:13+09:00,2024,5,11,1,30,13,0,1.0,30.0,13.0,40.539177,141.557602,11.86,3.0,7.0,0.016602,0.104492,1.035156,5.432129,-1.342773,5.371094,-465.0,8.0,571.0,1090.0,0.0,1022.200012,38.57,0.09117,-74.206306,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
1850,1715391014.0,2024-05-11 01:30:14+00:00,2024-05-11 10:30:14+09:00,2024,5,11,1,30,14,0,1.0,30.0,14.0,40.539177,141.557602,11.677,3.0,7.0,0.005615,0.10083,1.004883,-0.244141,1.098633,-0.183105,-465.0,6.0,574.0,1200.0,0.0,1021.700012,38.580002,0.086215,-70.074615,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
1875,1715391015.0,2024-05-11 01:30:15+00:00,2024-05-11 10:30:15+09:00,2024,5,11,1,30,15,0,1.0,30.0,15.0,40.539181,141.557602,11.937,3.0,6.0,0.001709,0.088135,0.979004,1.281738,0.366211,-2.075195,-466.0,7.0,572.0,1220.0,0.0,1021.799988,38.599998,0.087206,-70.900879,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
1900,1715391016.0,2024-05-11 01:30:16+00:00,2024-05-11 10:30:16+09:00,2024,5,11,1,30,16,0,1.0,30.0,16.0,40.539181,141.557602,12.007,3.0,6.0,-0.036865,0.109619,1.006592,-1.647949,3.479004,2.746582,-468.0,7.0,574.0,1034.0,0.0,1021.599976,38.610001,0.085224,-69.247772,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
1925,1715391017.0,2024-05-11 01:30:17+00:00,2024-05-11 10:30:17+09:00,2024,5,11,1,30,17,0,1.0,30.0,17.0,40.539185,141.557602,12.155,3.0,6.0,-0.148682,0.120117,0.921875,57.861328,53.710938,80.932617,-468.0,8.0,575.0,970.0,0.0,1021.599976,38.630001,0.085224,-69.247772,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
1950,1715391018.0,2024-05-11 01:30:18+00:00,2024-05-11 10:30:18+09:00,2024,5,11,1,30,18,0,1.0,30.0,18.0,40.539181,141.557602,12.079,3.0,6.0,-0.547119,0.139893,0.913818,70.678711,382.751465,38.574219,-496.0,7.0,578.0,723.0,0.0,1021.700012,38.650002,0.086215,-70.074615,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
1975,1715391019.0,2024-05-11 01:30:19+00:00,2024-05-11 10:30:19+09:00,2024,5,11,1,30,19,0,1.0,30.0,19.0,40.539181,141.557587,11.78,3.0,7.0,-1.005859,0.189941,0.034668,1.159668,-0.732422,-0.488281,-521.0,2.0,560.0,1060.0,0.0,1021.200012,38.669998,0.08126,-65.941277,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2000,1715391020.0,2024-05-11 01:30:20+00:00,2024-05-11 10:30:20+09:00,2024,5,11,1,30,20,0,1.0,30.0,20.0,40.539173,141.557587,11.099,3.0,7.0,-1.001953,0.099854,0.004883,2.624512,-1.403809,-0.610352,-521.0,3.0,558.0,1025.0,0.0,1021.700012,38.689999,0.086215,-70.074615,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2025,1715391021.0,2024-05-11 01:30:21+00:00,2024-05-11 10:30:21+09:00,2024,5,11,1,30,21,0,1.0,30.0,21.0,40.539162,141.557587,9.234,3.0,7.0,-0.99292,0.145264,0.018066,2.624512,1.525879,6.591797,-521.0,2.0,559.0,1046.0,0.0,1022.099976,38.700001,0.090179,-73.379799,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
2050,1715391022.0,2024-05-11 01:30:22+00:00,2024-05-11 10:30:22+09:00,2024,5,11,1,30,22,0,1.0,30.0,22.0,40.539154,141.557587,8.298,3.0,7.0,-0.896484,0.455078,0.022949,24.780273,-3.662109,69.885254,-513.0,-13.0,559.0,1159.0,0.0,1021.799988,38.720001,0.087206,-70.900879,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2075,1715391023.0,2024-05-11 01:30:23+00:00,2024-05-11 10:30:23+09:00,2024,5,11,1,30,23,0,1.0,30.0,23.0,40.53915,141.557587,7.693,3.0,7.0,0.094482,0.995605,0.020264,-8.605957,1.89209,2.624512,-475.0,-22.0,557.0,1582.0,0.0,1021.400024,38.73,0.083242,-67.59491,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2100,1715391024.0,2024-05-11 01:30:24+00:00,2024-05-11 10:30:24+09:00,2024,5,11,1,30,24,0,1.0,30.0,24.0,40.539146,141.557587,7.726,3.0,7.0,0.067871,1.019043,0.049316,2.746582,-0.610352,2.380371,-477.0,-23.0,557.0,1606.0,0.0,1021.900024,38.740002,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
2125,1715391025.0,2024-05-11 01:30:25+00:00,2024-05-11 10:30:25+09:00,2024,5,11,1,30,25,0,1.0,30.0,25.0,40.539143,141.557587,7.819,3.0,7.0,0.066895,1.01123,0.004883,0.305176,0.854492,0.0,-478.0,-24.0,558.0,1565.0,0.0,1022.200012,38.75,0.09117,-74.206306,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2150,1715391026.0,2024-05-11 01:30:26+00:00,2024-05-11 10:30:26+09:00,2024,5,11,1,30,26,0,1.0,30.0,26.0,40.539143,141.557587,7.997,3.0,7.0,0.02832,1.020996,0.031006,-1.525879,0.183105,-1.037598,-478.0,-23.0,559.0,1541.0,0.0,1021.599976,38.759998,0.085224,-69.247772,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2175,1715391027.0,2024-05-11 01:30:27+00:00,2024-05-11 10:30:27+09:00,2024,5,11,1,30,27,0,1.0,30.0,27.0,40.539139,141.557587,7.931,3.0,7.0,0.040771,1.018555,0.022705,1.647949,-0.549316,1.953125,-479.0,-23.0,559.0,1524.0,0.0,1021.900024,38.779999,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
2200,1715391028.0,2024-05-11 01:30:28+00:00,2024-05-11 10:30:28+09:00,2024,5,11,1,30,28,0,1.0,30.0,28.0,40.539139,141.557587,7.521,3.0,7.0,0.02832,0.977783,0.050049,-3.356934,-0.305176,-0.915527,-478.0,-23.0,560.0,1567.0,0.0,1021.700012,38.790001,0.086215,-70.074615,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2225,1715391029.0,2024-05-11 01:30:29+00:00,2024-05-11 10:30:29+09:00,2024,5,11,1,30,29,0,1.0,30.0,29.0,40.539135,141.557587,7.555,3.0,7.0,-0.128418,0.574219,0.661377,-207.641602,-184.509277,-126.953125,-485.0,-9.0,576.0,1510.0,0.0,1022.200012,38.790001,0.09117,-74.206306,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2250,1715391030.0,2024-05-11 01:30:30+00:00,2024-05-11 10:30:30+09:00,2024,5,11,1,30,30,0,1.0,30.0,30.0,40.539135,141.557587,6.981,3.0,7.0,-0.009766,0.100586,0.944824,-4.516602,1.708984,-4.638672,-464.0,10.0,573.0,1075.0,0.0,1021.900024,38.799999,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2275,1715391031.0,2024-05-11 01:30:31+00:00,2024-05-11 10:30:31+09:00,2024,5,11,1,30,31,0,1.0,30.0,31.0,40.539135,141.557587,6.808,3.0,7.0,-0.005127,0.080322,1.004883,1.89209,0.305176,-0.183105,-465.0,8.0,573.0,818.0,0.0,1022.200012,38.810001,0.09117,-74.206306,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
2300,1715391032.0,2024-05-11 01:30:32+00:00,2024-05-11 10:30:32+09:00,2024,5,11,1,30,32,0,1.0,30.0,32.0,40.539131,141.557587,6.927,3.0,7.0,-0.021973,0.108887,0.996582,0.610352,0.12207,-1.647949,-466.0,7.0,570.0,1065.0,0.0,1021.799988,38.810001,0.087206,-70.900879,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2325,1715391033.0,2024-05-11 01:30:33+00:00,2024-05-11 10:30:33+09:00,2024,5,11,1,30,33,0,1.0,30.0,33.0,40.539131,141.557587,7.379,3.0,7.0,-0.023926,0.101562,0.988281,-2.319336,0.488281,-0.244141,-466.0,6.0,573.0,1050.0,0.0,1022.5,38.82,0.094143,-76.684441,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
2350,1715391034.0,2024-05-11 01:30:34+00:00,2024-05-11 10:30:34+09:00,2024,5,11,1,30,34,0,1.0,30.0,34.0,40.539131,141.557587,7.456,3.0,8.0,-0.020264,0.112793,1.000488,-0.305176,0.061035,0.610352,-466.0,7.0,572.0,1020.0,0.0,1021.799988,38.82,0.087206,-70.900879,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
2375,1715391035.0,2024-05-11 01:30:35+00:00,2024-05-11 10:30:35+09:00,2024,5,11,1,30,35,0,1.0,30.0,35.0,40.539131,141.557587,7.485,3.0,8.0,-0.022217,0.108643,1.01123,-0.915527,0.183105,0.061035,-466.0,7.0,573.0,1013.0,0.0,1021.700012,38.830002,0.086215,-70.074615,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2400,1715391036.0,2024-05-11 01:30:36+00:00,2024-05-11 10:30:36+09:00,2024,5,11,1,30,36,0,1.0,30.0,36.0,40.539131,141.557587,7.91,3.0,8.0,-0.025391,0.103516,0.984863,0.0,-0.183105,0.732422,-466.0,7.0,573.0,1015.0,0.0,1021.700012,38.84,0.086215,-70.074615,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2425,1715391037.0,2024-05-11 01:30:37+00:00,2024-05-11 10:30:37+09:00,2024,5,11,1,30,37,0,1.0,30.0,37.0,40.539131,141.557587,8.068,3.0,8.0,-0.024902,0.102051,0.996338,-0.244141,-0.671387,-0.244141,-466.0,8.0,573.0,1047.0,0.0,1022.200012,38.849998,0.09117,-74.206306,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2450,1715391038.0,2024-05-11 01:30:38+00:00,2024-05-11 10:30:38+09:00,2024,5,11,1,30,38,0,1.0,30.0,38.0,40.539127,141.557587,7.839,3.0,8.0,-0.008789,0.110596,0.998779,-1.098633,0.610352,-0.793457,-466.0,7.0,572.0,1046.0,0.0,1022.099976,38.849998,0.090179,-73.379799,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
2475,1715391039.0,2024-05-11 01:30:39+00:00,2024-05-11 10:30:39+09:00,2024,5,11,1,30,39,0,1.0,30.0,39.0,40.539124,141.557587,8.178,3.0,8.0,-0.101562,0.081543,0.960205,-5.92041,16.845703,3.479004,-468.0,9.0,574.0,913.0,0.0,1022.200012,38.860001,0.09117,-74.206306,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2500,1715391040.0,2024-05-11 01:30:40+00:00,2024-05-11 10:30:40+09:00,2024,5,11,1,30,40,0,1.0,30.0,40.0,40.539124,141.557587,8.41,3.0,8.0,-0.267822,0.072754,1.062988,-19.165039,78.857422,5.554199,-478.0,9.0,577.0,844.0,0.0,1021.900024,38.860001,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2525,1715391041.0,2024-05-11 01:30:41+00:00,2024-05-11 10:30:41+09:00,2024,5,11,1,30,41,0,1.0,30.0,41.0,40.539124,141.557587,8.562,3.0,8.0,0.223877,-0.001465,1.03125,1.525879,-10.009766,-2.441406,-495.0,1.0,569.0,1140.0,0.0,1021.700012,38.860001,0.086215,-70.074615,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
2550,1715391042.0,2024-05-11 01:30:42+00:00,2024-05-11 10:30:42+09:00,2024,5,11,1,30,42,0,1.0,30.0,42.0,40.539124,141.557587,8.517,3.0,8.0,0.669922,-0.007812,0.678467,4.394531,-54.931641,-98.266602,-463.0,-4.0,576.0,207.0,0.0,1022.900024,38.869999,0.098107,-79.988037,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2575,1715391043.0,2024-05-11 01:30:43+00:00,2024-05-11 10:30:43+09:00,2024,5,11,1,30,43,0,1.0,30.0,43.0,40.539124,141.557587,8.432,3.0,8.0,0.051758,0.352539,0.929199,-1.77002,-0.366211,-0.793457,-494.0,-19.0,596.0,248.0,0.0,1022.0,38.860001,0.089188,-72.553726,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2600,1715391044.0,2024-05-11 01:30:44+00:00,2024-05-11 10:30:44+09:00,2024,5,11,1,30,44,0,1.0,30.0,44.0,40.539127,141.557587,8.888,3.0,8.0,0.022217,0.172119,0.981201,-0.183105,-0.061035,0.0,-499.0,-7.0,604.0,429.0,0.0,1022.599976,38.849998,0.095134,-77.510185,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
2625,1715391045.0,2024-05-11 01:30:45+00:00,2024-05-11 10:30:45+09:00,2024,5,11,1,30,45,0,1.0,30.0,45.0,40.539131,141.557571,9.302,3.0,9.0,0.022949,0.173096,0.982422,-0.183105,0.061035,0.0,-499.0,-7.0,604.0,429.0,0.0,1021.900024,38.84,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2650,1715391046.0,2024-05-11 01:30:46+00:00,2024-05-11 10:30:46+09:00,2024,5,11,1,30,46,0,1.0,30.0,46.0,40.539135,141.557556,9.713,3.0,9.0,0.023438,0.174316,0.981201,-0.244141,0.061035,0.0,-499.0,-6.0,605.0,430.0,0.0,1021.900024,38.830002,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2675,1715391047.0,2024-05-11 01:30:47+00:00,2024-05-11 10:30:47+09:00,2024,5,11,1,30,47,0,1.0,30.0,47.0,40.539139,141.557556,9.825,3.0,8.0,0.022461,0.17334,0.981689,-0.12207,0.12207,-0.061035,-499.0,-6.0,603.0,430.0,0.0,1022.0,38.82,0.089188,-72.553726,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2700,1715391048.0,2024-05-11 01:30:48+00:00,2024-05-11 10:30:48+09:00,2024,5,11,1,30,48,0,1.0,30.0,48.0,40.539139,141.557556,9.967,3.0,9.0,0.022949,0.174072,0.983398,-0.061035,0.12207,-0.061035,-499.0,-7.0,604.0,430.0,0.0,1022.099976,38.799999,0.090179,-73.379799,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
2725,1715391049.0,2024-05-11 01:30:49+00:00,2024-05-11 10:30:49+09:00,2024,5,11,1,30,49,0,1.0,30.0,49.0,40.539139,141.557556,10.049,3.0,9.0,0.023682,0.173096,0.980469,-0.12207,0.0,0.0,-499.0,-7.0,606.0,425.0,0.0,1021.900024,38.790001,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2750,1715391050.0,2024-05-11 01:30:50+00:00,2024-05-11 10:30:50+09:00,2024,5,11,1,30,50,0,1.0,30.0,50.0,40.539139,141.557556,10.211,3.0,9.0,0.023682,0.17334,0.982422,-0.305176,0.061035,0.0,-499.0,-6.0,603.0,433.0,0.0,1022.099976,38.779999,0.090179,-73.379799,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2775,1715391051.0,2024-05-11 01:30:51+00:00,2024-05-11 10:30:51+09:00,2024,5,11,1,30,51,0,1.0,30.0,51.0,40.539139,141.557571,10.168,3.0,8.0,0.025391,0.172852,0.983154,-0.183105,-0.061035,0.0,-500.0,-7.0,605.0,434.0,0.0,1022.0,38.77,0.089188,-72.553726,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
2800,1715391052.0,2024-05-11 01:30:52+00:00,2024-05-11 10:30:52+09:00,2024,5,11,1,30,52,0,1.0,30.0,52.0,40.539139,141.557571,10.31,3.0,9.0,0.024658,0.172852,0.983643,-0.244141,0.0,-0.061035,-499.0,-7.0,606.0,434.0,0.0,1022.0,38.75,0.089188,-72.553726,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
2825,1715391053.0,2024-05-11 01:30:53+00:00,2024-05-11 10:30:53+09:00,2024,5,11,1,30,53,0,1.0,30.0,53.0,40.539139,141.557556,10.471,3.0,9.0,0.024414,0.174805,0.983887,-0.244141,-0.061035,0.0,-499.0,-6.0,605.0,435.0,0.0,1022.200012,38.740002,0.09117,-74.206306,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
2850,1715391054.0,2024-05-11 01:30:54+00:00,2024-05-11 10:30:54+09:00,2024,5,11,1,30,54,0,1.0,30.0,54.0,40.539139,141.557556,10.613,3.0,9.0,0.023682,0.17334,0.982422,-0.244141,-0.061035,0.0,-499.0,-6.0,604.0,435.0,0.0,1021.900024,38.73,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
2875,1715391055.0,2024-05-11 01:30:55+00:00,2024-05-11 10:30:55+09:00,2024,5,11,1,30,55,0,1.0,30.0,55.0,40.539139,141.557556,10.762,3.0,8.0,0.024902,0.172607,0.98291,-0.183105,0.0,0.0,-499.0,-7.0,606.0,410.0,0.0,1022.099976,38.709999,0.090179,-73.379799,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
2900,1715391056.0,2024-05-11 01:30:56+00:00,2024-05-11 10:30:56+09:00,2024,5,11,1,30,56,0,1.0,30.0,56.0,40.539139,141.557556,11.12,3.0,9.0,0.024658,0.172363,0.984619,-0.183105,0.0,0.0,-499.0,-7.0,603.0,432.0,0.0,1022.299988,38.709999,0.092161,-75.032249,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
2925,1715391057.0,2024-05-11 01:30:57+00:00,2024-05-11 10:30:57+09:00,2024,5,11,1,30,57,0,1.0,30.0,57.0,40.539139,141.557556,11.305,3.0,8.0,0.024658,0.172607,0.983398,-0.305176,-0.061035,0.061035,-499.0,-7.0,608.0,435.0,0.0,1021.900024,38.700001,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
2950,1715391058.0,2024-05-11 01:30:58+00:00,2024-05-11 10:30:58+09:00,2024,5,11,1,30,58,0,1.0,30.0,58.0,40.539139,141.557556,11.397,3.0,9.0,0.025391,0.172607,0.982422,-0.244141,0.061035,0.0,-499.0,-8.0,604.0,435.0,0.0,1021.900024,38.689999,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
2975,1715391059.0,2024-05-11 01:30:59+00:00,2024-05-11 10:30:59+09:00,2024,5,11,1,30,59,0,1.0,30.0,59.0,40.539139,141.557556,11.371,3.0,9.0,0.022705,0.169189,0.981689,-0.244141,0.183105,0.0,-499.0,-6.0,604.0,435.0,0.0,1021.900024,38.669998,0.088197,-71.727585,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
3000,1715391060.0,2024-05-11 01:31:00+00:00,2024-05-11 10:31:00+09:00,2024,5,11,1,31,0,0,1.0,31.0,0.0,40.539139,141.557556,11.258,3.0,9.0,0.026855,0.168457,0.981445,-0.305176,-0.244141,0.061035,-499.0,-6.0,605.0,435.0,0.0,1022.0,38.66,0.089188,-72.553726,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,10.0,0.0
3025,1715391061.0,2024-05-11 01:31:01+00:00,2024-05-11 10:31:01+09:00,2024,5,11,1,31,1,0,1.0,31.0,1.0,40.539139,141.557556,11.041,3.0,10.0,0.023438,0.173584,0.981445,-0.183105,-0.12207,0.061035,-500.0,-7.0,602.0,435.0,0.0,1022.400024,38.650002,0.093152,-75.858627,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
3050,1715391062.0,2024-05-11 01:31:02+00:00,2024-05-11 10:31:02+09:00,2024,5,11,1,31,2,0,1.0,31.0,2.0,40.539139,141.557556,10.93,3.0,10.0,0.025879,0.173096,0.981201,-0.12207,-0.12207,0.0,-501.0,-7.0,605.0,433.0,0.0,1022.0,38.650002,0.089188,-72.553726,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
3075,1715391063.0,2024-05-11 01:31:03+00:00,2024-05-11 10:31:03+09:00,2024,5,11,1,31,3,0,1.0,31.0,3.0,40.539135,141.557556,10.87,3.0,10.0,0.024658,0.173096,0.982666,-0.12207,-0.061035,0.061035,-500.0,-7.0,605.0,433.0,0.0,1022.0,38.639999,0.089188,-72.553726,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
3100,1715391064.0,2024-05-11 01:31:04+00:00,2024-05-11 10:31:04+09:00,2024,5,11,1,31,4,0,1.0,31.0,4.0,40.539135,141.557556,10.774,3.0,10.0,0.023682,0.174072,0.981445,-0.183105,-0.061035,0.0,-499.0,-7.0,604.0,435.0,0.0,1021.799988,38.630001,0.087206,-70.900879,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
3125,1715391065.0,2024-05-11 01:31:05+00:00,2024-05-11 10:31:05+09:00,2024,5,11,1,31,5,0,1.0,31.0,5.0,40.539135,141.557556,10.431,3.0,10.0,0.024658,0.17334,0.982666,-0.183105,-0.061035,0.061035,-499.0,-6.0,602.0,435.0,0.0,1022.0,38.630001,0.089188,-72.553726,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
3150,1715391066.0,2024-05-11 01:31:06+00:00,2024-05-11 10:31:06+09:00,2024,5,11,1,31,6,0,1.0,31.0,6.0,40.539131,141.557556,10.086,3.0,10.0,0.02417,0.174072,0.98291,-0.244141,-0.061035,0.0,-499.0,-7.0,605.0,435.0,0.0,1022.299988,38.619999,0.092161,-75.032249,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
3175,1715391067.0,2024-05-11 01:31:07+00:00,2024-05-11 10:31:07+09:00,2024,5,11,1,31,7,0,1.0,31.0,7.0,40.539131,141.557556,9.837,3.0,10.0,0.025391,0.172363,0.983398,-0.183105,-0.061035,-0.061035,-499.0,-6.0,605.0,434.0,0.0,1021.5,38.619999,0.084233,-68.421371,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
3200,1715391068.0,2024-05-11 01:31:08+00:00,2024-05-11 10:31:08+09:00,2024,5,11,1,31,8,0,1.0,31.0,8.0,40.539131,141.557556,9.772,3.0,10.0,0.024658,0.174561,0.982422,-0.244141,0.061035,-0.12207,-500.0,-6.0,603.0,421.0,0.0,1022.099976,38.610001,0.090179,-73.379799,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
3225,1715391069.0,2024-05-11 01:31:09+00:00,2024-05-11 10:31:09+09:00,2024,5,11,1,31,9,0,1.0,31.0,9.0,40.539131,141.557571,9.64,3.0,10.0,0.022949,0.172607,0.981934,-0.183105,0.0,0.061035,-499.0,-6.0,604.0,435.0,0.0,1022.400024,38.610001,0.093152,-75.858627,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
3250,1715391070.0,2024-05-11 01:31:10+00:00,2024-05-11 10:31:10+09:00,2024,5,11,1,31,10,0,1.0,31.0,10.0,40.539131,141.557571,9.458,3.0,10.0,0.023438,0.173828,0.984131,-0.12207,-0.12207,-0.061035,-499.0,-7.0,604.0,410.0,0.0,1022.400024,38.599998,0.093152,-75.858627,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
3275,1715391071.0,2024-05-11 01:31:11+00:00,2024-05-11 10:31:11+09:00,2024,5,11,1,31,11,0,1.0,31.0,11.0,40.539131,141.557571,9.36,3.0,10.0,0.024414,0.174072,0.980713,-0.244141,-0.061035,0.0,-499.0,-7.0,604.0,435.0,0.0,1022.200012,38.599998,0.09117,-74.206306,4.1625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
